SPICY,ra,dec,l,b,GaiaDR2,source_id,parallax
112786,308.454777,40.777062,79.856489,0.381419,2067753112068941440,2067753112068941440,0.7009888276935006
112776,308.450004,40.770047,79.848702,0.380136,2067753112069849856,2067753112069849856,1.6908338992217984
112780,308.451979,40.852949,79.916141,0.428378,2067753627465095680,2067753627465095680,0.041520064
112587,308.341448,40.795859,79.82045,0.461528,2067753941000160512,2067753941000160512,
112729,308.419252,40.859018,79.906254,0.451869,2067754417739999104,2067754417739999104,0.5549593000096199
112359,308.229272,40.727322,79.714811,0.489053,2067754761338704256,2067754761338704256,
112529,308.31211,40.819348,79.826106,0.493353,2067755482890927744,2067755482890927744,2.1583178964415435
112344,308.22234,40.806514,79.77538,0.540342,2067756032645699328,2067756032645699328,0.5422229651551175
112217,308.164004,40.796206,79.740854,0.569742,2067756135725932416,2067756135725932416,0.5704843825310666
112238,308.176091,40.808551,79.756221,0.569711,2067756170088233472,2067756170088233472,-0.216338988
112284,308.195064,40.838646,79.788962,0.576036,2067756311818605824,2067756311818605824,
112627,308.358127,40.877158,79.893281,0.4998,2067757514412973952,2067757514412973952,-2.354815753
112641,308.365023,40.894059,79.909963,0.505678,2067757613197306368,2067757613197306368,2.9035645747187315
112563,308.330506,40.964229,79.950812,0.568411,2067758820083073280,2067758820083073280,0.5472099062439991
112480,308.286361,40.970675,79.936156,0.599036,2067758957522047360,2067758957522047360,0.7288954213832709
112507,308.298632,40.980886,79.949876,0.597664,2067758987587125248,2067758987587125248,
112522,308.308855,40.977222,79.951524,0.589281,2067758991881779072,2067758991881779072,-2.810296362
112540,308.318401,40.979808,79.957891,0.585028,2067759021946870016,2067759021946870016,1.1923864969612017
112548,308.323203,40.976614,79.957482,0.580214,2067759026241510656,2067759026241510656,0.6184553237904562
112550,308.323512,40.988157,79.966897,0.586897,2067759056306610304,2067759056306610304,1.2998774305617904
112530,308.312691,40.995695,79.968094,0.597947,2067759090663693568,2067759090663693568,4.568288566349689
112551,308.323836,41.001121,79.977461,0.594417,2067759125023443968,2067759125023443968,-0.014552795
112546,308.321601,41.004248,79.97897,0.597633,2067759129320737280,2067759129320737280,-4.194886694
112862,308.489059,40.860003,79.938533,0.410078,2067759468621438592,2067759468621438592,1.235468758569763
112946,308.531472,40.904694,79.993532,0.411028,2067759812219079040,2067759812219079040,1.2764260243572172
112825,308.472793,40.913586,79.974198,0.451917,2067760400630965248,2067760400630965248,0.19938620766704815
112882,308.497009,40.925676,79.994818,0.444447,2067760808653313152,2067760808653313152,-2.069302768
112907,308.51293,40.984866,80.049487,0.470128,2067761255327200384,2067761255327200384,0.8288931700688614
113072,308.598606,40.980887,80.084931,0.415881,2067761598927321600,2067761598927321600,0.28062505499067986
112981,308.551241,40.993033,80.073307,0.451808,2067762496571287680,2067762496571287680,-1.555206227
112955,308.539519,41.000781,80.074238,0.463531,2067762560997286912,2067762560997286912,1.280659368166823
112921,308.518501,41.01267,80.074305,0.483353,2067762732799007232,2067762732799007232,
112897,308.504866,41.00927,80.065435,0.489578,2067762805810179328,2067762805810179328,
112989,308.555754,41.03274,80.107188,0.472794,2067762904595539584,2067762904595539584,0.5691808440929818
112939,308.528005,41.036909,80.098031,0.492072,2067762938955724032,2067762938955724032,2.820095663102589
112962,308.543404,41.046673,80.112799,0.488586,2067762977611817216,2067762977611817216,0.6433525347196227
112988,308.555149,41.062673,80.130922,0.491039,2067763351272336000,2067763351272336000,1.9593865731343068
112694,308.398217,41.00286,80.01229,0.550358,2067764072824710400,2067764072824710400,0.6218654805490925
112778,308.450473,40.972205,80.011192,0.500414,2067764107185461376,2067764107185461376,0.6946879647123484
112671,308.382773,41.017064,80.016754,0.568181,2067764867397024256,2067764867397024256,0.5731404026303266
112651,308.369989,41.037839,80.027697,0.588303,2067765107914580224,2067765107914580224,
112675,308.386671,41.088974,80.076264,0.608661,2067765692030771456,2067765692030771456,0.5280972923893308
112704,308.403626,41.101049,80.093576,0.605594,2067765726387990528,2067765726387990528,0.17048405332836603
112942,308.528982,41.07575,80.12963,0.514672,2067765928254678784,2067765928254678784,-1.263615893
112935,308.52557,41.09825,80.146145,0.530169,2067766585381415808,2067766585381415808,-3.667077806
112930,308.523404,41.110006,80.154601,0.538497,2067766619744091520,2067766619744091520,0.3075429946857757
112919,308.517127,41.117326,80.157651,0.546661,2067766684166969344,2067766684166969344,0.5654080230446152
112950,308.534544,41.154818,80.195561,0.558522,2067766821608226816,2067766821608226816,0.7293315161950468
112963,308.543874,41.149253,80.195292,0.549564,2067766821608228352,2067766821608228352,0.33163775730055406
112961,308.543322,41.151532,80.196872,0.551258,2067766825899591168,2067766825899591168,-2.977105719
112772,308.447565,41.078906,80.095539,0.565806,2067766855967589504,2067766855967589504,0.2202626224866703
112835,308.477223,41.113989,80.137031,0.568792,2067767032058849280,2067767032058849280,-1.547122523
112815,308.466814,41.106966,80.126716,0.570897,2067767066420695552,2067767066420695552,0.6040344868924089
112813,308.466517,41.129176,80.144409,0.584325,2067767096486111744,2067767096486111744,0.21255616766669694
112828,308.474802,41.130058,80.14884,0.579842,2067767096486115328,2067767096486115328,2.7972766664635356
112794,308.45907,41.121623,80.135,0.584322,2067767268282714240,2067767268282714240,2.005052429822507
112806,308.463125,41.135113,80.147651,0.589917,2067767302644540544,2067767302644540544,2.0540055079727066
112777,308.450415,41.154653,80.157627,0.609253,2067767371361930496,2067767371361930496,-0.483407927
112775,308.449185,41.148737,80.152326,0.606469,2067767371364012416,2067767371364012416,
112881,308.496824,41.134763,80.162513,0.569339,2067767405723768960,2067767405723768960,
112901,308.506745,41.128681,80.162093,0.559714,2067767444377815424,2067767444377815424,-4.092836629
112906,308.511996,41.17804,80.204057,0.586003,2067767646239454976,2067767646239454976,0.6456830581032675
112845,308.482326,41.153249,80.170833,0.589131,2067767680599388288,2067767680599388288,0.9792913285540968
112037,308.092335,40.897704,79.790377,0.673611,2067769123707155968,2067769123707155968,0.599071421
111997,308.070859,40.912356,79.79255,0.695369,2067769398585075712,2067769398585075712,1.3328592715102334
111995,308.070666,40.92255,79.800673,0.701531,2067769398585088512,2067769398585088512,0.34287569525222517
112226,308.169351,40.970151,79.883223,0.669775,2067769845264408576,2067769845264408576,2.6554200323901216
112132,308.127314,40.980891,79.873026,0.701692,2067769982703351680,2067769982703351680,
112179,308.147887,40.991728,79.890966,0.695625,2067770055717611008,2067770055717611008,0.6224500208831931
112387,308.242285,40.935635,79.888187,0.604961,2067770188861813760,2067770188861813760,-2.571109899
112313,308.208231,40.951768,79.885874,0.635236,2067770429379971968,2067770429379971968,-0.370786889
112316,308.209026,40.982155,79.910674,0.652808,2067770532456544896,2067770532456544896,1.462452809468613
112488,308.289944,40.985538,79.949713,0.605703,2067770742911035264,2067770742911035264,2.0365944434181737
112496,308.292467,40.984311,79.94986,0.603442,2067770742912311168,2067770742912311168,0.6413132105623354
112471,308.28158,41.020916,79.974398,0.631822,2067771116572164096,2067771116572164096,0.500230261
112461,308.278498,41.028959,79.979481,0.638475,2067771116575100416,2067771116575100416,-0.687735901
112322,308.211151,40.995258,79.922167,0.659303,2067771395747376512,2067771395747376512,0.9483681800364775
112244,308.179959,41.013204,79.92262,0.6889,2067771567546093312,2067771567546093312,0.5821731070807588
112271,308.1899,41.029799,79.940427,0.692722,2067771670625310208,2067771670625310208,0.7694976878027857
112417,308.256979,41.057706,79.992941,0.668619,2067771941208813952,2067771941208813952,-0.378846383
112418,308.257003,41.042357,79.98061,0.659478,2067771941208814080,2067771941208814080,1.9108546024526953
112383,308.241114,41.063049,79.990125,0.681414,2067772009928285440,2067772009928285440,
112412,308.253533,41.082927,80.011676,0.685703,2067772048579904000,2067772048579904000,
112341,308.220743,41.066897,79.984091,0.696053,2067772113007493504,2067772113007493504,-0.565731109
112320,308.210301,41.08623,79.994964,0.713872,2067772181726966784,2067772181726966784,
112391,308.243933,41.094726,80.016863,0.698536,2067772250443648640,2067772250443648640,-0.113409101
112338,308.218809,41.090871,80.002507,0.711472,2067772284803381376,2067772284803381376,-2.043450245
111959,308.056701,40.93455,79.804082,0.717142,2067772353525278848,2067772353525278848,
111981,308.065277,40.934027,79.807502,0.711614,2067772387882342272,2067772387882342272,-1.414144606
111993,308.070466,40.93378,79.809627,0.708311,2067772387882343168,2067772387882343168,0.8641316143075068
111941,308.047199,41.001381,79.85366,0.762533,2067772868918781312,2067772868918781312,0.5127624890277341
112120,308.119858,41.035291,79.913478,0.7385,2067773143797450240,2067773143797450240,0.5001345838875174
111982,308.065782,41.020467,79.877345,0.762553,2067773246875933952,2067773246875933952,0.4782792494775857
112024,308.085749,41.026078,79.890796,0.75375,2067773281238550528,2067773281238550528,-1.576059702
112066,308.098541,41.029581,79.899341,0.748058,2067773315598292992,2067773315598292992,-0.638686196
112100,308.109612,41.053688,79.923704,0.755636,2067773418677513472,2067773418677513472,
111856,308.006944,40.975328,79.814665,0.771575,2067773453036893824,2067773453036893824,-0.713351606
111894,308.022835,40.997339,79.839506,0.77495,2067773487394825088,2067773487394825088,-0.416936432
111881,308.018383,40.990121,79.8317,0.773381,2067773491691827328,2067773491691827328,1.4735440118973122
111818,307.99216,41.006316,79.833026,0.798919,2067773727915123072,2067773727915123072,
111793,307.982266,41.009454,79.831134,0.806794,2067773796634597120,2067773796634597120,
111821,307.993063,41.031476,79.853706,0.813269,2067773830994338432,2067773830994338432,0.5859000571281465
111954,308.054436,41.029601,79.879627,0.774861,2067774007087902720,2067774007087902720,1.4961709240254921
111991,308.070179,41.051383,79.90421,0.778211,2067774140229868160,2067774140229868160,0.9659603835557876
111904,308.029541,41.057263,79.890782,0.806378,2067774277668148992,2067774277668148992,1.0911538329305392
111970,308.061469,41.090144,79.931535,0.806478,2067774449466891136,2067774449466891136,
112194,308.152688,41.029647,79.923634,0.715219,2067774552548896256,2067774552548896256,0.817400719
112154,308.138903,41.051477,79.935032,0.736544,2067774655625265280,2067774655625265280,-0.606838098
112209,308.158645,41.062895,79.953059,0.731342,2067774758704497664,2067774758704497664,0.3529627844029334
112210,308.15901,41.071967,79.960523,0.736506,2067774758707328128,2067774758707328128,7.030413237875481
112193,308.152162,41.087078,79.969619,0.749631,2067775003519972736,2067775003519972736,0.6831388405974395
112177,308.146597,41.109866,79.98547,0.766533,2067775072237622912,2067775072237622912,
112249,308.182842,41.093099,79.988195,0.7346,2067775171020310144,2067775171020310144,1.9594359955899727
112321,308.21106,41.116127,80.019353,0.731175,2067775347115530240,2067775347115530240,
111969,308.060822,41.111354,79.948329,0.819444,2067775995655755520,2067775995655755520,0.3785729310211291
112051,308.095267,41.12719,79.97647,0.807939,2067776064377698176,2067776064377698176,0.9287140761850182
112208,308.158523,41.142148,80.016785,0.778467,2067776236173933824,2067776236173933824,0.8339388114550148
112137,308.129918,41.155712,80.014916,0.803853,2067776511054307200,2067776511054307200,-0.316060743
112644,308.365527,41.079581,80.059225,0.615867,2067777301328032256,2067777301328032256,0.4602214226122888
112649,308.368156,41.078802,80.05978,0.613811,2067777305622343296,2067777305622343296,0.591811764
112621,308.355448,41.108169,80.077668,0.638994,2067777610563459200,2067777610563459200,-0.123107813
112592,308.343479,41.117094,80.079469,0.651553,2067777683577741184,2067777683577741184,
112599,308.346216,41.141314,80.100157,0.664317,2067777782364706176,2067777782364706176,0.3408439779326847
112622,308.356545,41.142059,80.105388,0.658511,2067777786659083136,2067777786659083136,0.4376405582393039
112440,308.269349,41.079603,80.016093,0.674142,2067777851080977280,2067777851080977280,0.8051267597854108
112455,308.275538,41.079268,80.018599,0.670192,2067777851083820032,2067777851083820032,
112498,308.292679,41.091343,80.035991,0.666989,2067777885440737024,2067777885440737024,0.7300084097144611
112482,308.286425,41.119166,80.055554,0.687328,2067778057238362368,2067778057238362368,0.6540440759793081
112421,308.259395,41.122611,80.046213,0.705747,2067778233336307200,2067778233336307200,
112478,308.285475,41.131605,80.065128,0.695303,2067778302054814336,2067778302054814336,0.69907839
112456,308.275844,41.142066,80.069223,0.707356,2067778370774299392,2067778370774299392,0.1523997410547777
112449,308.272721,41.148149,80.072715,0.712864,2067778370774302464,2067778370774302464,0.5343553079668165
112534,308.315152,41.141121,80.086076,0.683,2067778469556353664,2067778469556353664,-0.042840511
112624,308.356925,41.155618,80.116452,0.666356,2067778572638691712,2067778572638691712,-0.118148168
112516,308.303071,41.192488,80.12195,0.720875,2067778881873287040,2067778881873287040,0.5347839662723837
112719,308.41266,41.142791,80.131153,0.625006,2067778984952435968,2067778984952435968,0.656476618
112709,308.406706,41.150321,80.134528,0.633094,2067779053670814208,2067779053670814208,0.626923489
112752,308.432724,41.155162,80.150093,0.62025,2067779088032526720,2067779088032526720,-0.169751315
112747,308.429908,41.151803,80.146132,0.61995,2067779088034789248,2067779088034789248,
112677,308.388428,41.158351,80.132776,0.648931,2067779229768092800,2067779229768092800,0.6700290660301063
112648,308.368093,41.15952,80.124595,0.661925,2067779298487571840,2067779298487571840,
112830,308.474979,41.194888,80.200952,0.618411,2067779637790619904,2067779637790619904,
112848,308.482972,41.207411,80.214591,0.621056,2067779676444684544,2067779676444684544,0.23838882345957493
112766,308.444169,41.239771,80.223157,0.663783,2067779985680973440,2067779985680973440,
